timestamp,elapsed_seconds,rps,success_rate_percent,avg_latency_ms,events
1764317618.1525524,1,10694.621450687373,100.0,0.09287214203775011,
1764317619.1525593,2,9784.932345619673,99.98978027593255,0.10082357442677478,FAULT: Kill Node 3
1764317620.152621,3,7258.551781437065,99.06323185011709,0.11260543320851969,REVIVE: Node 3; FAULT: Kill Node 0
1764317621.152833,4,7006.51494031383,99.60045662100457,0.11995703526283508,REVIVE: Node 0; FAULT: Kill Node 2
1764317622.1528463,5,3596.9519755099705,99.05476786210731,0.12046879186940453,REVIVE: Node 2; FAULT: Kill Node 1
1764317623.152952,6,6482.315341545032,99.52182631497763,0.12831178212375455,REVIVE: Node 1; FAULT: Kill Node 0
1764317624.1531634,7,5779.777708333184,99.46376059505276,0.14383020419147347,REVIVE: Node 0
1764317625.153183,8,4977.902680392315,100.0,0.14464224903111286,
1764317626.1532109,9,9078.746748597721,100.0,0.10904770536114958,
1764317627.1533473,10,8187.883373906642,100.0,0.1209421259155348,
1764317628.1533728,11,7657.804643369474,100.0,0.12927181137296168,
1764317629.1534731,12,8936.103045610856,100.0,0.11090396220777157,
1764317630.1534986,13,8180.791301567729,99.98777655543331,0.1213622842174829,FAULT: Kill Node 2
1764317631.1535301,14,3192.899515453329,99.217037269026,0.20989332309607014,REVIVE: Node 2
1764317632.1535861,15,7025.606366754487,99.98576715058356,0.12681001005707526,FAULT: Kill Node 2
1764317633.1535926,16,5150.9668416727245,99.18462434478742,0.16684824692302713,REVIVE: Node 2; FAULT: Kill Node 1
1764317634.1537044,17,4974.443766086985,99.45728643216081,0.1646606406973834,REVIVE: Node 1; FAULT: Kill Node 0
1764317635.1538908,18,3990.2560433802787,99.09797043347533,0.2108139969059412,REVIVE: Node 0; FAULT: Kill Node 3
1764317636.1621397,19,4793.459681023585,99.29650320711774,0.1713428442063303,REVIVE: Node 3; FAULT: Kill Node 2
1764317637.1624777,20,5156.256785363758,99.47654129507562,0.1582892748125305,REVIVE: Node 2; FAULT: Kill Node 0
1764317638.1737332,21,4819.751276490252,99.52810832991383,0.1802059975030435,REVIVE: Node 0
1764317639.1737773,22,6188.727031111537,99.98384230085637,0.12975325394108214,FAULT: Kill Node 2
1764317640.1737776,23,5068.998791456511,99.40816729137897,0.1712962000251028,REVIVE: Node 2; FAULT: Kill Node 3
1764317641.1866207,24,5141.961114568808,99.40476190476191,0.1656395224382251,REVIVE: Node 3; FAULT: Kill Node 0
1764317642.1988297,25,4754.947142299916,99.37668813629753,0.18006215193602043,REVIVE: Node 0
1764317643.2034962,26,2690.4448592116,100.0,0.13009989389524698,
1764317644.2035804,27,4460.624585991179,99.97758350145706,0.1652801926695587,FAULT: Kill Node 0
1764317645.2447715,28,4840.609946435507,99.1468253968254,0.18957337689778161,REVIVE: Node 0
1764317646.2447999,29,5585.841519560617,100.0,0.11269661247452825,
1764317647.244871,30,4844.655793326757,99.97936016511868,0.2056270437959055,FAULT: Kill Node 3
1764317648.244944,31,2352.8277859377185,96.85507862303443,0.3520715910477482,REVIVE: Node 3; FAULT: Kill Node 2
1764317649.3036835,32,4303.230707944175,99.29762949956101,0.19394456555280276,REVIVE: Node 2
1764317650.3037312,33,1162.9445464827306,99.91401547721411,0.6173204371156307,FAULT: Kill Node 1
1764317651.303859,34,7529.037846497125,99.42895086321381,0.11544794358738548,REVIVE: Node 1
1764317652.3624587,35,2102.777828102094,100.0,0.19430525112237784,
1764317653.3628376,36,3389.7158159180894,100.0,0.29247688072967304,
1764317654.3628514,37,9015.875325973295,99.98890860692103,0.10985902906416153,FAULT: Kill Node 4
1764317655.4188414,38,2239.6045826472523,97.63213530655392,0.38010675861769955,REVIVE: Node 4; FAULT: Kill Node 1
1764317656.6620903,39,2672.8355797339914,99.33794763767679,0.16170376006501502,REVIVE: Node 1
1764317658.0623906,40,527.7439552141603,100.0,0.5085316659310513,
1764317659.0624273,41,947.9651940727503,100.0,0.36384988937699847,
1764317660.062472,42,4001.820627623083,100.0,0.24867951423153167,
1764317661.0625503,43,9284.27395776316,99.98922994076467,0.10696471732472886,FAULT: Kill Node 2
1764317662.062609,44,5257.691631283451,98.00304298212248,0.14874322099711063,REVIVE: Node 2; FAULT: Kill Node 3
1764317663.0627196,45,2128.764502828285,98.26209488022546,0.33374278407636637,REVIVE: Node 3
1764317664.0873616,46,1303.8700464904157,100.0,0.5079725545323537,
1764317665.0873864,47,3588.9110110413676,99.97213708553915,0.27723350907541244,FAULT: Kill Node 0
1764317666.190972,49,3381.7037790136224,98.49946409431939,0.25437492777424736,REVIVE: Node 0
1764317667.1909766,50,4497.979624363694,100.0,0.14539245183121208,
1764317668.1909976,51,2242.95294097452,99.95541685242978,0.32995462523897046,FAULT: Kill Node 2
1764317669.2439451,52,4039.137672420547,100.0,0.22565138471734797,REVIVE: Node 2
1764317670.430193,53,2519.709571169358,99.96654399464704,0.27033173148549894,FAULT: Kill Node 0
1764317671.489335,54,2652.146455355752,99.78640085439659,0.3472885316527582,REVIVE: Node 0
1764317672.489387,55,5927.691906729778,99.98313090418354,0.1245200955755154,FAULT: Kill Node 4
1764317673.53298,56,7467.471058082138,99.64070319517516,0.11241936215567494,REVIVE: Node 4; FAULT: Kill Node 2
1764317674.5330498,57,9520.334941354318,100.0,0.09260083957700566,REVIVE: Node 2; FAULT: Kill Node 0
1764317675.947901,58,1637.628054859229,100.0,0.49364623397807395,REVIVE: Node 0; FAULT: Kill Node 1
1764317676.9579973,59,5597.486036966462,99.98231340643791,0.15647802666636124,REVIVE: Node 1; FAULT: Kill Node 4
