timestamp,elapsed_seconds,rps,success_rate_percent,avg_latency_ms,events
1764319271.8756795,1,8591.894175717202,99.98836397486619,0.11549288377058292,FAULT: Kill Node 5
1764319272.8757262,2,6993.673185361783,99.11352587932514,0.12109853691600682,REVIVE: Node 5
1764319273.8759246,3,5660.877084318601,99.98233839632638,0.11812874218972064,FAULT: Kill Node 2
1764319274.875989,4,7164.538797026826,99.4417306350314,0.1169407359387437,REVIVE: Node 2
1764319275.875994,5,5207.973924767394,99.98079877112134,0.12609632700086557,FAULT: Kill Node 6
1764319276.8760374,6,3782.8358545004085,98.38752312979116,0.22083364905675756,REVIVE: Node 6; FAULT: Kill Node 0
1764319277.8760996,7,6216.613157264222,99.71047128840277,0.12982254034456225,REVIVE: Node 0
1764319278.8761332,8,6212.791144477994,99.98390471591824,0.144170636469167,FAULT: Kill Node 0
1764319279.876336,9,4953.994863121863,98.86982845610494,0.1712031128668761,REVIVE: Node 0; FAULT: Kill Node 6
1764319280.8763638,10,9355.741252425842,99.78623343309107,0.09051402341916857,REVIVE: Node 6
1764319281.8763802,11,9140.849624961824,100.0,0.09964198646758242,FAULT: Kill Node 0
1764319282.876402,12,9013.804435681428,99.98890614599512,0.1042116659031968,REVIVE: Node 0; FAULT: Kill Node 6
1764319283.8764772,13,4350.672219175992,99.95403355550448,0.20040256953518903,REVIVE: Node 6
1764319284.8765843,14,7399.207915221707,100.0,0.11546518351580645,
1764319285.8765936,15,6040.943829343475,99.98344644926337,0.16452646121306247,FAULT: Kill Node 6
1764319286.8766456,16,3918.796319580634,98.82623118142384,0.220263603543347,REVIVE: Node 6; FAULT: Kill Node 2
1764319287.907588,17,3841.145583135951,99.06565656565657,0.1398302689947263,REVIVE: Node 2
1764319289.0133545,18,2710.3370428258695,99.96663329996663,0.19874809820094344,FAULT: Kill Node 3
1764319290.0818462,19,2726.27293906902,99.38208032955716,0.29420688968321895,REVIVE: Node 3
1764319291.0820584,20,2471.475571332339,100.0,0.27162309217607317,
1764319292.0822394,21,3537.359880411808,99.97173544375353,0.23882688271116578,FAULT: Kill Node 6
1764319293.082274,22,1530.9470740972176,93.14173742651862,0.5290673341259,REVIVE: Node 6
1764319294.2119465,23,2841.531437109951,99.96884735202492,0.23521456020272036,FAULT: Kill Node 5
1764319295.2120583,24,2633.705503492084,99.96203492786636,0.26249170484376294,REVIVE: Node 5; FAULT: Kill Node 1
1764319296.2120702,25,9675.884654466456,99.76229847044233,0.08877849421160139,REVIVE: Node 1; FAULT: Kill Node 5
1764319297.212102,26,8364.734757012682,100.0,0.10506458362276085,REVIVE: Node 5
1764319298.2121031,27,4292.9948823513005,99.97670626601443,0.10529004302914538,FAULT: Kill Node 8
1764319299.3508427,28,2755.67832972518,98.15168897386872,0.18291704361418998,REVIVE: Node 8; FAULT: Kill Node 7
1764319300.4594855,29,2604.0848837146787,98.89158295808798,0.19817563708694821,REVIVE: Node 7
1764319301.5521011,30,313.0103566364564,99.70760233918129,1.6609297858344183,FAULT: Kill Node 8
1764319303.09219,32,3330.3272471473083,99.29810879313706,0.11341012600314712,REVIVE: Node 8; FAULT: Kill Node 6
1764319304.0922363,33,10388.519497684823,99.7497352969487,0.08057742458941652,REVIVE: Node 6; FAULT: Kill Node 8
1764319306.0004256,35,1505.0917668037812,99.44289693593315,0.12296620849779388,REVIVE: Node 8
1764319307.0077834,36,0.9926959065503951,100.0,0.7214546203613281,
1764319308.0078983,37,2782.6802206358084,100.0,0.3103227269251142,
1764319309.021762,38,3572.472796400759,99.9723909442297,0.2562274990787432,FAULT: Kill Node 1
1764319310.021801,39,8542.665976233458,99.09867727964415,0.09882376147393779,REVIVE: Node 1
1764319311.0219107,40,7958.1272119241985,100.0,0.10875056535548519,
1764319312.0219183,41,9988.92379055946,100.0,0.09929877237367109,FAULT: Kill Node 6
1764319313.772634,42,2830.8422137225566,100.0,0.17877621839275468,REVIVE: Node 6
1764319314.8425112,43,1235.6558908407783,100.0,0.28866628655507237,
1764319316.1486368,45,4351.036241979246,100.0,0.22859118594348002,
1764319317.1759307,46,1006.5279073000427,100.0,0.8838146752038363,
1764319318.31341,47,3016.3186126657797,100.0,0.31212223267562184,FAULT: Kill Node 4
1764319319.4065666,48,2368.3706949854864,100.0,0.28432184501521235,REVIVE: Node 4
1764319320.4533253,49,2121.788051450156,100.0,0.46933915689151495,
1764319321.453349,50,2468.94113585625,100.0,0.2527800877116479,
1764319323.3684409,52,120.09868437843022,99.56521739130434,1.3399870499320652,FAULT: Kill Node 4
1764319324.7915058,53,234.00196925093576,99.69969969969969,1.943093520385009,REVIVE: Node 4
1764319326.2562866,55,0.6826960012604708,100.0,2.0668506622314453,
1764319327.73968,56,0.6741299909367108,0.0,1.7926692962646484,FAULT: Kill Node 1
1764319329.7405212,58,1825.7321511472169,97.86476868327402,0.2200636771030045,REVIVE: Node 1
