timestamp,elapsed_seconds,rps,success_rate_percent,avg_latency_ms,events
1764321682.3365805,1,7861.4545738027155,99.98728059018062,0.12592276493364604,FAULT: Kill Node 24
1764321683.3365943,2,5410.925176224656,99.48253557567918,0.16315515194245878,REVIVE: Node 24
1764321684.3366032,3,4013.9645908618304,100.0,0.153142062359683,
1764321685.3428733,4,3541.7923590539076,99.97194163860831,0.281152968722428,FAULT: Kill Node 9
1764321686.3494704,5,2388.2446495407125,97.33777038269551,0.2709553761410832,REVIVE: Node 9; FAULT: Kill Node 6
1764321687.349579,6,2268.7533436954677,99.51520493609519,0.34769372616427857,REVIVE: Node 6
1764321688.349587,7,2373.9813219586313,99.95787700084247,0.28436185938024483,FAULT: Kill Node 10
1764321689.4118989,8,2053.0693717809195,98.02842732691425,0.3397706340945461,REVIVE: Node 10; FAULT: Kill Node 9
1764321690.4495065,9,2593.465794677533,99.14529914529915,0.27736249531746265,REVIVE: Node 9; FAULT: Kill Node 0
1764321691.4495711,10,2542.835703736374,99.72473456547385,0.1618549010906452,REVIVE: Node 0; FAULT: Kill Node 8
1764321692.4496138,11,6608.717960234909,99.47041912543501,0.12479233911311975,REVIVE: Node 8; FAULT: Kill Node 0
1764321693.67725,12,1456.4576600980486,100.0,0.34280498022467765,REVIVE: Node 0
1764321694.9568949,13,3161.814493164059,99.97528423133959,0.18005034031398923,FAULT: Kill Node 2
1764321696.1372523,14,2197.639356076964,97.9568234387047,0.2981352640650506,REVIVE: Node 2; FAULT: Kill Node 3
1764321697.2824056,15,4195.071582831247,99.37552039966694,0.20551363891804844,REVIVE: Node 3; FAULT: Kill Node 20
1764321698.41462,17,2307.8669665567522,99.3876769996173,0.40968815759366106,REVIVE: Node 20; FAULT: Kill Node 2
1764321699.4146957,18,1541.8830988823308,100.0,0.29310332816553175,REVIVE: Node 2
1764321700.4147153,19,2171.9575375275426,99.95395948434623,0.21007827193258438,FAULT: Kill Node 9
1764321701.7228267,20,35.92966084565407,6.382978723404255,24.7329295949733,REVIVE: Node 9
1764321702.72293,21,681.9296008307552,99.8533724340176,0.6510575146269588,FAULT: Kill Node 10
1764321703.7230456,22,6353.265352798437,98.67799811142586,0.12843932300984276,REVIVE: Node 10; FAULT: Kill Node 2
1764321704.9743335,23,1365.7927558008507,99.76594499707431,0.3489990412944796,REVIVE: Node 2; FAULT: Kill Node 1
1764321705.9743805,24,7145.664379147842,99.60817240414218,0.11356331339210747,REVIVE: Node 1
1764321706.9744341,25,5712.693547237365,99.98249606161387,0.157675266516265,FAULT: Kill Node 11
1764321707.9744744,26,6675.731016506722,99.02636309167166,0.12639095284683108,REVIVE: Node 11; FAULT: Kill Node 2
1764321708.9745634,27,6782.396840567224,99.98525726079906,0.12540933253858957,REVIVE: Node 2
1764321709.9745786,28,8821.865389016892,100.0,0.10354944271069486,FAULT: Kill Node 10
1764321711.1160417,29,1948.3767056148506,100.0,0.5689619256438112,REVIVE: Node 10; FAULT: Kill Node 12
1764321712.1260278,30,1106.9458591200723,100.0,0.3829731710908238,REVIVE: Node 12
1764321713.9067037,32,1.1231690244187205,100.0,2.7217864990234375,FAULT: Kill Node 14
1764321714.9282317,33,4739.958154310357,99.9793473771169,0.1957039358398236,REVIVE: Node 14; FAULT: Kill Node 17
1764321716.1594386,34,1383.1956338196178,98.17968291250733,0.5316660114407049,REVIVE: Node 17; FAULT: Kill Node 0
1764321717.1595721,35,6635.1141166912685,99.57805907172997,0.12774881359465945,REVIVE: Node 0; FAULT: Kill Node 14
1764321718.230391,36,4110.872525348782,99.72739663789186,0.21035803388000238,REVIVE: Node 14; FAULT: Kill Node 13
1764321720.0607405,38,1182.8342426679442,99.90762124711317,0.3610561406089307,REVIVE: Node 13; FAULT: Kill Node 19
1764321721.0994313,39,2077.615387281552,99.95366079703429,0.24709401029033498,REVIVE: Node 19; FAULT: Kill Node 7
1764321722.2896745,40,2569.2227323915786,99.14977109221714,0.3444810097633896,REVIVE: Node 7; FAULT: Kill Node 5
1764321723.2896864,41,7973.904943645673,99.86205166792074,0.10774833443830388,REVIVE: Node 5; FAULT: Kill Node 14
1764321724.2897453,42,7645.549758245877,99.76458278838608,0.11030794468469841,REVIVE: Node 14; FAULT: Kill Node 0
1764321725.2897713,43,7161.813881465654,99.66489807316393,0.11880712048430178,REVIVE: Node 0
1764321726.2898424,44,7512.466248764484,100.0,0.11842282240771271,
1764321727.2899015,45,8172.516777000261,100.0,0.121298901646487,FAULT: Kill Node 21
1764321728.5667717,47,5738.249439183267,99.98635184932442,0.16504995523866403,REVIVE: Node 21; FAULT: Kill Node 2
1764321729.5668128,48,7328.6994647245565,99.79533360622186,0.11652354280625607,REVIVE: Node 2
1764321730.5668173,49,8171.962981391753,100.0,0.10881771716894148,FAULT: Kill Node 21
1764321731.5668337,50,7852.870813349218,99.98726601298867,0.11974630060733905,REVIVE: Node 21; FAULT: Kill Node 2
1764321732.5668957,51,6286.610300379253,100.0,0.13613211666815267,REVIVE: Node 2; FAULT: Kill Node 24
1764321733.5669315,52,6360.772521048031,100.0,0.1382728808144694,REVIVE: Node 24; FAULT: Kill Node 22
1764321734.5669541,53,8003.818715386877,100.0,0.10767509078216934,REVIVE: Node 22
1764321735.567025,54,7419.474624642487,99.98652291105121,0.12036883284782142,FAULT: Kill Node 2
1764321736.5670338,55,6651.9413199832825,99.96993385447985,0.14148608647551222,REVIVE: Node 2
1764321737.5673761,56,4962.301061552908,100.0,0.179401527576923,
1764321738.5674293,57,7442.604296503515,100.0,0.13298647515510786,FAULT: Kill Node 23
1764321739.5674384,58,9508.9138501343,99.9894836470712,0.09570997813633281,REVIVE: Node 23; FAULT: Kill Node 2
1764321740.56749,59,8572.556483088296,99.98833547183017,0.09909911485532055,REVIVE: Node 2; FAULT: Kill Node 14
