timestamp,elapsed_seconds,rps,success_rate_percent,avg_latency_ms,events
1764314730.5745246,1,8565.774656106552,100.0,0.11583380344605049,
1764314731.574553,2,8324.763811375247,100.0,0.11882613013098547,
1764314732.5745704,3,8561.850984782723,100.0,0.11562810994508918,
1764314733.5747254,4,8813.634132817666,100.0,0.11240344661511417,FAULT: Kill Node 21
1764314734.5748153,5,7484.327280191271,100.0,0.12574374237774052,REVIVE: Node 21
1764314736.500483,6,3659.509774372044,99.97161912870726,0.11051985089857054,FAULT: Kill Node 22
1764314738.289342,8,1.1180311709234871,0.0,2.5790929794311523,REVIVE: Node 22; FAULT: Kill Node 23
1764314740.1249835,10,1.0895372906335288,0.0,2.542257308959961,REVIVE: Node 23
1764314741.9844444,12,1.0755806021789058,0.0,2.7904510498046875,
1764314743.7427888,14,1.1374335918045633,0.0,2.7114152908325195,FAULT: Kill Node 4
1764314745.4862344,15,1.1471536364719186,0.0,3.1908750534057617,REVIVE: Node 4; FAULT: Kill Node 17
1764314747.325506,17,1.0873870174259677,0.0,2.327561378479004,REVIVE: Node 17
1764314749.1663408,19,1.0864635648575494,0.0,2.401590347290039,
1764314750.922745,21,1.1386900827798097,0.0,2.5511980056762695,
1764314752.6757262,23,1.1409135569006394,0.0,1.6105175018310547,FAULT: Kill Node 24
1764314753.675951,24,632.8577154098435,2.3696682464454977,0.5667910191685103,REVIVE: Node 24
1764314754.6778774,25,2000.1468728226644,97.95409181636727,0.4390131927535919,FAULT: Kill Node 24
1764314755.6779082,26,766.976410876035,36.76662320730117,0.5466819897468895,REVIVE: Node 24
1764314756.6779423,27,6091.792307305349,99.80302035456336,0.1496460902714369,
1764314757.6780577,28,7189.17040861183,100.0,0.13786423355548205,FAULT: Kill Node 14
1764314758.6782806,29,7198.395323842098,99.98611111111111,0.13128436273998684,REVIVE: Node 14; FAULT: Kill Node 24
1764314760.2456295,30,375.79378692041206,94.56706281833617,0.89664410654272,REVIVE: Node 24; FAULT: Kill Node 8
1764314761.2456965,31,6016.596914355056,100.0,0.14572898791203648,REVIVE: Node 8; FAULT: Kill Node 6
1764314762.2457128,32,5720.907250000715,99.98252053836741,0.1527860101714165,REVIVE: Node 6; FAULT: Kill Node 24
1764314763.2457304,33,5475.903388774212,100.0,0.1626990414432055,REVIVE: Node 24
1764314764.2457352,34,6049.971151489489,100.0,0.15150862291824718,
1764314765.2457697,35,6805.764719990635,100.0,0.1455375176473747,
1764314766.245828,36,7254.577971214062,100.0,0.13649994385480715,
1764314767.245862,37,7575.74171374677,100.0,0.13073967276052537,
1764314768.2460034,38,7204.981343761241,100.0,0.13757360798764023,FAULT: Kill Node 4
1764314769.2463562,39,6463.71921528849,100.0,0.14458906897589993,REVIVE: Node 4
1764314770.2463992,40,6815.707501566343,100.0,0.13533143650198207,
1764314771.2465746,41,6883.7920591937145,100.0,0.14388216693243774,
1764314772.2466078,42,6820.773958306264,100.0,0.14511365517198366,
1764314773.2466419,43,6927.76380581278,100.0,0.1429682446957736,
1764314774.2466593,44,7535.86884154667,99.98673036093419,0.13145810732669386,FAULT: Kill Node 24
1764314775.2466822,45,6010.862422277322,99.98336383297288,0.15751432210350766,REVIVE: Node 24; FAULT: Kill Node 0
1764314776.2469175,46,5949.5999452719725,99.98319610149554,0.1475128320621214,REVIVE: Node 0; FAULT: Kill Node 6
1764314777.2469928,47,5669.572852844834,99.98236331569666,0.15310753379969788,REVIVE: Node 6; FAULT: Kill Node 24
1764314778.2469964,48,5606.9799478771165,99.92866060281791,0.1566803389444312,REVIVE: Node 24
1764314779.247021,49,6583.838319934141,99.98481166464155,0.13901711524184682,FAULT: Kill Node 0
1764314780.2470245,50,973.9965167170166,100.0,0.11823578781660576,REVIVE: Node 0; FAULT: Kill Node 7
1764314781.2470784,51,6196.666107525753,99.98386315959335,0.14130011554377606,REVIVE: Node 7; FAULT: Kill Node 2
1764314782.2471075,52,6226.818880104214,100.0,0.14233891646552282,REVIVE: Node 2
1764314783.2473328,53,6045.637884187566,99.98346287415248,0.15185374907665022,FAULT: Kill Node 24
1764314784.247354,54,6030.872029397341,99.98341900182392,0.1570991844388506,REVIVE: Node 24
1764314785.2474062,55,5986.687413086065,100.0,0.1530257413477696,
1764314786.2474515,56,7063.680018614879,100.0,0.14018583810747953,
1764314787.2475345,57,7308.393625025389,100.0,0.13548878674827466,
1764314788.2476084,58,7987.409652473386,100.0,0.124304785272391,FAULT: Kill Node 14
1764314789.2476418,59,5990.8000354755,100.0,0.15636418463092996,REVIVE: Node 14
