timestamp,elapsed_seconds,rps,success_rate_percent,avg_latency_ms,events
1764314482.1991794,1,8693.827960080936,100.0,0.11439786331390879,FAULT: Kill Node 1
1764314483.1992834,2,8721.093437972318,100.0,0.10645867924820362,REVIVE: Node 1
1764314484.199308,3,7316.820320011863,100.0,0.11862173128668949,FAULT: Kill Node 9
1764314485.1993515,4,8211.641721144922,100.0,0.1158992430087246,REVIVE: Node 9
1764314486.199417,5,8073.470662013995,100.0,0.11350419340022638,FAULT: Kill Node 4
1764314487.199449,6,6992.776594146821,100.0,0.13401514127260283,REVIVE: Node 4; FAULT: Kill Node 0
1764314488.2367435,7,526.3693763434534,100.0,0.8047325707180596,REVIVE: Node 0
1764314489.2367828,8,7040.723024535406,100.0,0.13013851776361432,FAULT: Kill Node 7
1764314490.2369924,9,7097.512574779217,99.98591350894492,0.1340841370445689,REVIVE: Node 7; FAULT: Kill Node 3
1764314491.2371075,10,6290.27563592621,100.0,0.1404828893382264,REVIVE: Node 3
1764314492.237172,11,8087.479384557288,100.0,0.11370010475022857,
1764314493.2371774,12,7940.956454754243,100.0,0.12458873446620301,
1764314494.2372105,13,8971.702676136021,100.0,0.11047894966373793,FAULT: Kill Node 5
1764314495.2373672,14,7704.793113452068,100.0,0.12132798483734962,REVIVE: Node 5; FAULT: Kill Node 3
1764314496.237407,15,6840.727630254209,100.0,0.12896489964610494,REVIVE: Node 3
1764314497.2375042,16,7835.237828961797,100.0,0.11727163656564804,FAULT: Kill Node 1
1764314498.2375426,17,7851.698609477013,100.0,0.11823852027003035,REVIVE: Node 1; FAULT: Kill Node 4
1764314499.2375953,18,7758.591195904185,100.0,0.11312603597128448,REVIVE: Node 4
1764314500.2376404,19,7369.66791457275,100.0,0.12499212086443338,
1764314501.2376976,20,8379.520519989777,100.0,0.11817814342161921,
1764314502.237711,21,8537.886006923583,100.0,0.11608387832480757,FAULT: Kill Node 5
1764314503.2377577,22,7339.657017522946,100.0,0.12822417537263045,REVIVE: Node 5
1764314504.2377694,23,7584.911389193995,100.0,0.11908028891154158,
1764314505.2378283,24,8490.499999642394,99.98822282416675,0.11689676130467991,FAULT: Kill Node 4
1764314506.2380173,25,551.8956553328802,100.0,0.17621465351270593,REVIVE: Node 4
1764314507.238085,26,6921.531337046689,100.0,0.1321713451152935,FAULT: Kill Node 1
1764314508.2381265,27,7772.677551771639,100.0,0.1216614152816798,REVIVE: Node 1
1764314509.238296,28,6576.88511530948,99.98479781088476,0.13930194462712103,FAULT: Kill Node 0
1764314510.2384322,29,823.8878383742066,100.0,0.18198339684495649,REVIVE: Node 0; FAULT: Kill Node 7
1764314511.238484,30,6594.658813247091,100.0,0.1329266907501799,REVIVE: Node 7
1764314512.2385218,31,7182.727713178064,100.0,0.1276243733742369,FAULT: Kill Node 5
1764314513.2385807,32,7250.573018184783,99.98620879878636,0.1314699099057626,REVIVE: Node 5; FAULT: Kill Node 0
1764314514.2503934,33,0.9883252235587968,0.0,3.2889842987060547,REVIVE: Node 0
1764314515.2504418,34,747.9637993213505,100.0,0.11463343778396036,FAULT: Kill Node 7
1764314516.2504454,35,7631.972705938676,99.98689727463312,0.12500349830531474,REVIVE: Node 7; FAULT: Kill Node 0
1764314517.250473,36,150.99582397566292,100.0,0.16579406940384417,REVIVE: Node 0
1764314518.2504854,37,6305.921820656139,100.0,0.1441203258622082,
1764314519.250541,38,7602.577665186885,99.98684729711957,0.13026230965227606,FAULT: Kill Node 3
1764314520.2506034,39,1034.935352072181,99.80676328502416,0.14465074032401118,REVIVE: Node 3; FAULT: Kill Node 7
1764314521.2507925,40,7044.668093252671,99.9858075503832,0.12661072127087497,REVIVE: Node 7
1764314522.2508006,41,5817.952838326334,99.98281196287384,0.15486897205970426,FAULT: Kill Node 5
1764314523.2997098,42,0.9533713805653623,100.0,1.3484954833984375,REVIVE: Node 5
1764314524.2998047,43,6497.383459420956,100.0,0.13604825296633866,
1764314525.2998784,44,7895.418333944037,100.0,0.12518243586763422,
1764314526.299923,45,9987.55471212121,100.0,0.09905117532946274,
1764314527.2999547,46,9467.69978235458,100.0,0.10452899542044224,
1764314528.3000026,47,10112.515386678524,100.0,0.09781654423544224,
1764314529.3000202,48,9519.832041842676,100.0,0.10415671252402939,FAULT: Kill Node 7
1764314530.3000734,49,7864.581861077542,100.0,0.11860904463218112,REVIVE: Node 7
1764314531.3001125,50,8542.665976233458,100.0,0.10157477084024441,FAULT: Kill Node 4
1764314532.3002484,51,8322.868933846405,100.0,0.11188671143223379,REVIVE: Node 4
1764314533.3002791,52,6876.788497515636,100.0,0.12978478470946947,
1764314534.300364,53,8968.238802668155,99.9888504850039,0.11073725586924242,FAULT: Kill Node 0
1764314535.3005166,54,1210.8152442559424,99.91742361684558,0.10727359478774885,REVIVE: Node 0; FAULT: Kill Node 5
1764314536.3005989,55,798.9342841319977,99.87484355444305,0.12163017807675244,REVIVE: Node 5; FAULT: Kill Node 0
1764314537.3006775,56,6842.461647905396,100.0,0.12988433074170727,REVIVE: Node 0
1764314538.3008657,57,7108.66277338786,100.0,0.12838743239347777,
1764314539.3008919,58,7320.808004169355,100.0,0.13549935864939777,FAULT: Kill Node 4
1764314540.3009417,59,7676.61747811963,99.98697407841604,0.12347687963118262,REVIVE: Node 4; FAULT: Kill Node 3
