timestamp,elapsed_seconds,rps,success_rate_percent,avg_latency_ms,events
1764314998.7421699,1,127.99819948821788,98.4375,1.7489474266767502,FAULT: Kill Node 23
1764314999.7421753,2,3323.981772522743,96.66064981949458,0.2507165020553644,REVIVE: Node 23; FAULT: Kill Node 24
1764315000.7421973,3,6317.861420810053,99.71509971509973,0.1361256122740057,REVIVE: Node 24
1764315001.7422962,4,6850.322203704229,99.98540359071669,0.1338443483267191,FAULT: Kill Node 23
1764315002.742305,5,9069.919989814849,99.83461962513782,0.10254241140043853,REVIVE: Node 23
1764315003.7425482,6,7407.198665943321,100.0,0.1230512107491799,
1764315004.7426202,7,8260.405230908456,100.0,0.11972110592673903,
1764315005.74265,8,8593.743886474178,100.0,0.11520347457612312,
1764315006.7428226,9,8122.5979173440555,100.0,0.12176724151693971,
1764315007.7429137,10,8308.2433192854,100.0,0.11920274731512893,FAULT: Kill Node 24
1764315008.742987,11,8963.343932488615,99.98884426595271,0.10561951033402,REVIVE: Node 24; FAULT: Kill Node 23
1764315009.7429876,12,7461.994662765505,99.61136424551059,0.11399226161820802,REVIVE: Node 23
1764315010.7430804,13,8439.217306248634,100.0,0.10414010540568998,
1764315011.7432692,14,8701.356944394121,100.0,0.11368709008857791,
1764315012.7432902,15,8601.819526644147,100.0,0.11502493539263386,
1764315013.7433755,16,8200.30007280682,100.0,0.12068381586855118,
1764315014.7433782,17,7863.979375893322,100.0,0.12580430398516107,
1764315015.7434833,18,7986.160314393366,100.0,0.12403679562701561,
1764315016.7435405,19,8063.538600620234,100.0,0.12268084618780349,
1764315017.743597,20,8059.544593794649,100.0,0.12282097605854347,
1764315018.7436342,21,8295.691455872746,100.0,0.11941554921112502,FAULT: Kill Node 24
1764315019.743635,22,8392.993996862891,100.0,0.11227341952688089,REVIVE: Node 24
1764315020.7436728,23,7568.713081030874,100.0,0.11911583097974222,
1764315021.743698,24,9030.773924049849,100.0,0.10960490953590951,
1764315022.7437694,25,8952.359677337838,100.0,0.11051368223386518,
1764315023.7438405,26,9749.307324032172,100.0,0.10146759717892379,
1764315024.7438421,27,9303.984472300695,99.98925193465176,0.10643639343110836,FAULT: Kill Node 23
1764315025.743912,28,9592.329912027306,99.95830292921923,0.0960118552138059,REVIVE: Node 23
1764315026.7439408,29,8735.747985480728,100.0,0.1011566692219549,
1764315027.7439475,30,8967.940132540773,100.0,0.1103892111544307,
1764315028.744029,31,9334.238894056853,100.0,0.1060501930224557,
1764315029.7440815,32,9732.489510609546,100.0,0.10192255854765851,FAULT: Kill Node 24
1764315030.7441075,33,8736.772952019746,100.0,0.10694338089134213,REVIVE: Node 24
1764315031.7441673,34,8764.47550693697,100.0,0.10150070538605137,
1764315032.7442448,35,9008.301982368404,100.0,0.10984877341727012,
1764315033.744281,36,9410.658961257432,99.9893741366486,0.10536867428910224,FAULT: Kill Node 23
1764315034.7444186,37,9761.657113038487,100.0,0.09468778117714292,REVIVE: Node 23
1764315035.7444334,38,8610.87271449368,100.0,0.10370917470318669,
1764315036.7444537,39,8976.818079582032,100.0,0.11044902021746546,FAULT: Kill Node 24
1764315037.7444797,40,10565.725421888594,99.99053568048457,0.0874782948924492,REVIVE: Node 24; FAULT: Kill Node 23
1764315038.7445478,41,8843.39698897866,99.58163726820443,0.092499453468271,REVIVE: Node 23; FAULT: Kill Node 24
1764315039.7445822,42,9659.668361605627,99.75155279503105,0.08732312461110622,REVIVE: Node 24
1764315040.7446184,43,8839.679653332876,100.0,0.09971927194034352,
1764315041.7447014,44,9345.224629838185,100.0,0.10587389505371252,
1764315042.7447424,45,9564.607774606411,99.98954521693675,0.1035536014778229,FAULT: Kill Node 23
1764315043.7447486,46,9455.941383725172,99.73561759729273,0.09331263463105849,REVIVE: Node 23
1764315044.7447593,47,8777.905823287476,100.0,0.10125385544299535,
1764315045.7448823,48,9139.875576067627,100.0,0.10844119958446684,FAULT: Kill Node 24
1764315046.7449486,49,9495.37064336804,100.0,0.0994361893108339,REVIVE: Node 24
1764315047.7449741,50,8899.772959779097,100.0,0.10137440113539106,
1764315048.745037,51,9217.419832507185,100.0,0.10732707969018296,
1764315049.7451012,52,9567.386399521476,100.0,0.10345938512712817,
1764315050.745142,53,9623.607649586658,99.98960931005819,0.10300901465285152,FAULT: Kill Node 23
1764315051.7452273,54,9751.16770028193,99.68211648892536,0.08732498523346023,REVIVE: Node 23
1764315052.7452354,55,7495.939236179822,100.0,0.11785291811190902,FAULT: Kill Node 24
1764315053.7452655,56,10178.694224483423,100.0,0.09159433290103246,REVIVE: Node 24
1764315054.7453456,57,8938.28396620449,99.98881306633851,0.09988058145473781,FAULT: Kill Node 23
1764315055.7454126,58,9036.394601134558,99.73442514108665,0.09593932491706458,REVIVE: Node 23
1764315056.7455804,59,8541.566326452774,100.0,0.10514370970629451,
